,SEQ_NAME,START,END,STRAND,FEATURE_NAME,GENE_NAME,ALIASES,DESCRIPTION,TXN_START,TXN_END,CDS_START,CDS_END,EXON_COUNT,EXON_STARTS,EXON_ENDS,ISOFORM_NAME,IS_PRIMARY,Adjusted_End,UTR_START,UTR_END
1679,NC_000964.3,1570078,1570563,+,BSU15020,coaD,gene,,1570078,1570563,1570078,1570563,1,1570078,1570563,Y,,1570563,1570564,1570563
1681,NC_000964.3,1571981,1572763,+,BSU15040,ylbK,gene,,1571981,1572763,1571981,1572763,1,1571981,1572763,Y,,1573790,1573791,1573790
1682,NC_000964.3,1572765,1573790,+,BSU15050,ylbL,gene,,1572765,1573790,1572765,1573790,1,1572765,1573790,Y,,1573790,1573791,1573790
1685,NC_000964.3,1575264,1575782,+,BSU15070,ylbN,gene,,1575264,1575782,1575264,1575782,1,1575264,1575782,Y,,1575983,1575984,1576021
1686,NC_000964.3,1575804,1575983,+,BSU15080,rpmF,gene,,1575804,1575983,1575804,1575983,1,1575804,1575983,Y,,1575983,1575984,1576021
1687,NC_000964.3,1576129,1576710,+,BSU15090,ylbO,gene,,1576129,1576710,1576129,1576710,1,1576129,1576710,Y,,1576710,1576711,1576710
1689,NC_000964.3,1577409,1578305,+,BSU15110,ylbQ,gene,,1577409,1578305,1577409,1578305,1,1577409,1578305,Y,,1579995,1579996,1579995
1690,NC_000964.3,1578376,1579995,+,BSU15120,yllA,gene,,1578376,1579995,1578376,1579995,1,1578376,1579995,Y,,1579995,1579996,1579995
1691,NC_000964.3,1580121,1580552,+,BSU15130,yllB,gene,,1580121,1580552,1580121,1580552,1,1580121,1580552,Y,,1584097,1584098,1584097
1692,NC_000964.3,1580622,1581557,+,BSU15140,mraW,gene,,1580622,1581557,1580622,1581557,1,1580622,1581557,Y,,1584097,1584098,1584097
1694,NC_000964.3,1581597,1581950,+,BSU15150,ftsL,gene,,1581597,1581950,1581597,1581950,1,1581597,1581950,Y,,1584097,1584098,1584097
1695,NC_000964.3,1581947,1584097,+,BSU15160,pbpB,gene,,1581947,1584097,1581947,1584097,1,1581947,1584097,Y,,1584097,1584098,1584097
1696,NC_000964.3,1584214,1586154,+,BSU15170,spoVD,gene,,1584214,1586154,1584214,1586154,1,1584214,1586154,Y,,1586154,1586155,1586154
1697,NC_000964.3,1586330,1587814,+,BSU15180,murE,gene,,1586330,1587814,1586330,1587814,1,1586330,1587814,Y,,1587814,1587815,1587814
1698,NC_000964.3,1587926,1588900,+,BSU15190,mraY,gene,,1587926,1588900,1587926,1588900,1,1587926,1588900,Y,,1591417,1591418,1591505
1699,NC_000964.3,1588901,1590256,+,BSU15200,murD,gene,,1588901,1590256,1588901,1590256,1,1588901,1590256,Y,,1591417,1591418,1591505
1700,NC_000964.3,1590317,1591417,+,BSU15210,spoVE,gene,,1590317,1591417,1590317,1591417,1,1590317,1591417,Y,,1591417,1591418,1591505
1701,NC_000964.3,1591540,1592631,+,BSU15220,murG,gene,,1591540,1592631,1591540,1592631,1,1591540,1592631,Y,,1593574,1593575,1593654
1702,NC_000964.3,1592663,1593574,+,BSU15230,murB,gene,,1592663,1593574,1592663,1593574,1,1592663,1593574,Y,,1593574,1593575,1593654
1703,NC_000964.3,1593704,1594495,+,BSU15240,divIB,gene,,1593704,1594495,1593704,1594495,1,1593704,1594495,Y,,1596300,1596301,1596300
1704,NC_000964.3,1594492,1595187,+,BSU15250,ylxW,gene,,1594492,1595187,1594492,1595187,1,1594492,1595187,Y,,1596300,1596301,1596300
1705,NC_000964.3,1595210,1595917,+,BSU15260,ylxX,gene,,1595210,1595917,1595210,1595917,1,1595210,1595917,Y,,1596300,1596301,1596300
1706,NC_000964.3,1595935,1596300,+,BSU15270,sbp,gene,,1595935,1596300,1595935,1596300,1,1595935,1596300,Y,,1596300,1596301,1596300
1707,NC_000964.3,1596474,1597796,+,BSU15280,ftsA,gene,,1596474,1597796,1596474,1597796,1,1596474,1597796,Y,,1598980,1598981,1599019
1708,NC_000964.3,1597832,1598980,+,BSU15290,ftsZ,gene,,1597832,1598980,1597832,1598980,1,1597832,1598980,Y,,1598980,1598981,1599019
1709,NC_000964.3,1599283,1603584,+,BSU15300,bpr,gene,,1599283,1603584,1599283,1603584,1,1599283,1603584,Y,,1603584,1603585,1603584
1711,NC_000964.3,1603779,1604708,+,BSU15310,spoIIGA,gene,,1603779,1604708,1603779,1604708,1,1603779,1604708,Y,,1605490,1605491,1605490
1712,NC_000964.3,1604771,1605490,+,BSU15320,sigE,gene,,1604771,1605490,1604771,1605490,1,1604771,1605490,Y,,1605490,1605491,1605490
1713,NC_000964.3,1605630,1606412,+,BSU15330,sigG,gene,,1605630,1606412,1605630,1606412,1,1605630,1606412,Y,,1606412,1606413,1606412
1714,NC_000964.3,1606560,1607354,+,BSU15340,ylmA,gene,,1606560,1607354,1606560,1607354,1,1606560,1607354,Y,,1607354,1607355,1607354
1715,NC_000964.3,1607556,1608836,+,BSU15350,ylmB,gene,,1607556,1608836,1607556,1608836,1,1607556,1608836,Y,,1609164,1609165,1609164
1716,NC_000964.3,1608919,1609164,+,BSU15360,ylmC,gene,,1608919,1609164,1608919,1609164,1,1608919,1609164,Y,,1609164,1609165,1609164
1717,NC_000964.3,1609327,1610163,+,BSU15370,ylmD,gene,,1609327,1610163,1609327,1610163,1,1609327,1610163,Y,,1616122,1616123,1616158
1718,NC_000964.3,1610170,1610862,+,BSU15380,ylmE,gene,,1610170,1610862,1610170,1610862,1,1610170,1610862,Y,,1616122,1616123,1616158
1719,NC_000964.3,1610865,1611314,+,BSU15390,sepF,gene,,1610865,1611314,1610865,1611314,1,1610865,1611314,Y,,1616122,1616123,1616158
1720,NC_000964.3,1611321,1611593,+,BSU15400,ylmG,gene,,1611321,1611593,1611321,1611593,1,1611321,1611593,Y,,1616122,1616123,1616158
1721,NC_000964.3,1611654,1612427,+,BSU15410,ylmH,gene,,1611654,1612427,1611654,1612427,1,1611654,1612427,Y,,1616122,1616123,1616158
1722,NC_000964.3,1612521,1613015,+,BSU15420,divIVA,gene,,1612521,1613015,1612521,1613015,1,1612521,1613015,Y,,1616122,1616123,1616158
1723,NC_000964.3,1613065,1613326,+,Leader_ileS,ileS_leader,riboswitch,,1613065,1613326,1613065,1613326,1,1613065,1613326,Y,,1616122,1616123,1616158
1724,NC_000964.3,1613357,1616122,+,BSU15430,ileS,gene,,1613357,1616122,1613357,1616122,1,1613357,1616122,Y,,1616122,1616123,1616158
1725,NC_000964.3,1616267,1616641,+,BSU15440,ylyA,gene,,1616267,1616641,1616267,1616641,1,1616267,1616641,Y,,1616641,1616642,1616641
1726,NC_000964.3,1616744,1617208,+,BSU15450,lspA,gene,,1616744,1617208,1616744,1617208,1,1616744,1617208,Y,,1618121,1618122,1618276
1727,NC_000964.3,1617210,1618121,+,BSU15460,rluD,gene,,1617210,1618121,1617210,1618121,1,1617210,1618121,Y,,1618121,1618122,1618276
1728,NC_000964.3,1618304,1618849,+,BSU15470,pyrR,gene,,1618304,1618849,1618304,1618849,1,1618304,1618849,Y,,1618849,1618850,1618967
1729,NC_000964.3,1619023,1620330,+,BSU15480,pyrP,gene,,1619023,1620330,1619023,1620330,1,1619023,1620330,Y,,1620330,1620331,1620330
1730,NC_000964.3,1620476,1621390,+,BSU15490,pyrB,gene,,1620476,1621390,1620476,1621390,1,1620476,1621390,Y,,1629970,1629971,1629970
1731,NC_000964.3,1621374,1622660,+,BSU15500,pyrC,gene,,1621374,1622660,1621374,1622660,1,1621374,1622660,Y,,1629970,1629971,1629970
1732,NC_000964.3,1622657,1623751,+,BSU15510,pyrAA,gene,,1622657,1623751,1622657,1623751,1,1622657,1623751,Y,,1629970,1629971,1629970
1733,NC_000964.3,1623736,1626951,+,BSU15520,pyrAB,gene,,1623736,1626951,1623736,1626951,1,1623736,1626951,Y,,1629970,1629971,1629970
1734,NC_000964.3,1626948,1627718,+,BSU15530,pyrK,gene,,1626948,1627718,1626948,1627718,1,1626948,1627718,Y,,1629970,1629971,1629970
1735,NC_000964.3,1627718,1628653,+,BSU15540,pyrD,gene,,1627718,1628653,1627718,1628653,1,1627718,1628653,Y,,1629970,1629971,1629970
1736,NC_000964.3,1628622,1629341,+,BSU15550,pyrF,gene,,1628622,1629341,1628622,1629341,1,1628622,1629341,Y,,1629970,1629971,1629970
1737,NC_000964.3,1629320,1629970,+,BSU15560,pyrE,gene,,1629320,1629970,1629320,1629970,1,1629320,1629970,Y,,1629970,1629971,1629970
1738,NC_000964.3,1630382,1631083,+,BSU15570,cysH,gene,,1630382,1631083,1630382,1631083,1,1630382,1631083,Y,,1636091,1636092,1636091
1739,NC_000964.3,1631095,1632159,+,BSU15580,cysP,gene,,1631095,1632159,1631095,1632159,1,1631095,1632159,Y,,1636091,1636092,1636091
1740,NC_000964.3,1632208,1633356,+,BSU15590,sat,gene,,1632208,1633356,1632208,1633356,1,1632208,1633356,Y,,1636091,1636092,1636091
1741,NC_000964.3,1633369,1633962,+,BSU15600,cysC,gene,,1633369,1633962,1633369,1633962,1,1633369,1633962,Y,,1636091,1636092,1636091
1742,NC_000964.3,1634061,1634834,+,BSU15610,sumT,gene,,1634061,1634834,1634061,1634834,1,1634061,1634834,Y,,1636091,1636092,1636091
1743,NC_000964.3,1634837,1635622,+,BSU15620,sirB,gene,,1634837,1635622,1634837,1635622,1,1634837,1635622,Y,,1636091,1636092,1636091
1744,NC_000964.3,1635603,1636091,+,BSU15630,sirC,gene,,1635603,1636091,1635603,1636091,1,1635603,1636091,Y,,1636091,1636092,1636091
1746,NC_000964.3,1637965,1640637,+,BSU15650,yloB,gene,,1637965,1640637,1637965,1640637,1,1637965,1640637,Y,,1655526,1655527,1655526
1747,NC_000964.3,1640720,1641595,+,BSU15660,yloC,gene,,1640720,1641595,1640720,1641595,1,1640720,1641595,Y,,1655526,1655527,1655526
1748,NC_000964.3,1641672,1641941,+,BSU15670,ylzA,gene,,1641672,1641941,1641672,1641941,1,1641672,1641941,Y,,1655526,1655527,1655526
1749,NC_000964.3,1641949,1642563,+,BSU15680,gmk,gene,,1641949,1642563,1641949,1642563,1,1641949,1642563,Y,,1655526,1655527,1655526
1750,NC_000964.3,1642567,1642770,+,BSU15690,rpoZ,gene,,1642567,1642770,1642567,1642770,1,1642567,1642770,Y,,1655526,1655527,1655526
1751,NC_000964.3,1642851,1644071,+,BSU15700,coaBC,gene,,1642851,1644071,1642851,1644071,1,1642851,1644071,Y,,1655526,1655527,1655526
1753,NC_000964.3,1644068,1646485,+,BSU15710,priA,gene,,1644068,1646485,1644068,1646485,1,1644068,1646485,Y,,1655526,1655527,1655526
1754,NC_000964.3,1646512,1646994,+,BSU15720,def,gene,,1646512,1646994,1646512,1646994,1,1646512,1646994,Y,,1655526,1655527,1655526
1755,NC_000964.3,1646999,1647952,+,BSU15730,fmt,gene,,1646999,1647952,1646999,1647952,1,1646999,1647952,Y,,1655526,1655527,1655526
1756,NC_000964.3,1647939,1649282,+,BSU15740,rsmB,gene,,1647939,1649282,1647939,1649282,1,1647939,1649282,Y,,1655526,1655527,1655526
1757,NC_000964.3,1649286,1650377,+,BSU15750,yloN,gene,,1649286,1650377,1649286,1650377,1,1649286,1650377,Y,,1655526,1655527,1655526
1758,NC_000964.3,1650384,1651148,+,BSU15760,prpC,gene,,1650384,1651148,1650384,1651148,1,1650384,1651148,Y,,1655526,1655527,1655526
1759,NC_000964.3,1651142,1653088,+,BSU15770,prkC,gene,,1651142,1653088,1651142,1653088,1,1651142,1653088,Y,,1655526,1655527,1655526
1760,NC_000964.3,1653103,1653999,+,BSU15780,yloQ,gene,,1653103,1653999,1653103,1653999,1,1653103,1653999,Y,,1655526,1655527,1655526
1761,NC_000964.3,1654004,1654657,+,BSU15790,rpe,gene,,1654004,1654657,1654004,1654657,1,1654004,1654657,Y,,1655526,1655527,1655526
1762,NC_000964.3,1654730,1655374,+,BSU15800,thiN,gene,,1654730,1655374,1654730,1655374,1,1654730,1655374,Y,,1655526,1655527,1655526
1763,NC_000964.3,1655446,1655526,+,BSU15810,spoVM,gene,,1655446,1655526,1655446,1655526,1,1655446,1655526,Y,,1655526,1655527,1655526
1765,NC_000964.3,1656064,1656426,+,BSU15830,yloU,gene,,1656064,1656426,1656064,1656426,1,1656064,1656426,Y,,1658103,1658104,1658103
1766,NC_000964.3,1656442,1658103,+,BSU15840,yloV,gene,,1656442,1658103,1656442,1658103,1,1656442,1658103,Y,,1658103,1658104,1658103
1767,NC_000964.3,1658242,1658904,+,BSU15850,sdaAB,gene,,1658242,1658904,1658242,1658904,1,1658242,1658904,Y,,1661858,1661859,1661858
1768,NC_000964.3,1658930,1659832,+,BSU15860,sdaAA,gene,,1658930,1659832,1658930,1659832,1,1658930,1659832,Y,,1661858,1661859,1661858
1769,NC_000964.3,1659810,1661858,+,BSU15870,recG,gene,,1659810,1661858,1659810,1661858,1,1659810,1661858,Y,,1661858,1661859,1661858
1770,NC_000964.3,1661967,1662533,+,BSU15880,ylpC,gene,,1661967,1662533,1661967,1662533,1,1661967,1662533,Y,,1665570,1665571,1665612
1771,NC_000964.3,1662547,1663548,+,BSU15890,plsX,gene,,1662547,1663548,1662547,1663548,1,1662547,1663548,Y,,1665570,1665571,1665612
1772,NC_000964.3,1663567,1664520,+,BSU15900,fabD,gene,,1663567,1664520,1663567,1664520,1,1663567,1664520,Y,,1665570,1665571,1665612
1773,NC_000964.3,1664513,1665253,+,BSU15910,fabG,gene,,1664513,1665253,1664513,1665253,1,1664513,1665253,Y,,1665570,1665571,1665612
1774,NC_000964.3,1665337,1665570,+,BSU15920,acpP,gene,,1665337,1665570,1665337,1665570,1,1665337,1665570,Y,,1665570,1665571,1665612
1775,NC_000964.3,1665710,1666459,+,BSU15930,rnc,gene,,1665710,1666459,1665710,1666459,1,1665710,1666459,Y,,1666459,1666460,1666487
1776,NC_000964.3,1666560,1670120,+,BSU15940,smc,gene,,1666560,1670120,1666560,1670120,1,1666560,1670120,Y,,1671129,1671130,1671163
1777,NC_000964.3,1670140,1671129,+,BSU15950,ftsY,gene,,1670140,1671129,1670140,1671129,1,1670140,1671129,Y,,1671129,1671130,1671163
1779,NC_000964.3,1671828,1672160,+,BSU15970,ylxM,gene,,1671828,1672160,1671828,1672160,1,1671828,1672160,Y,,1673514,1673515,1673514
1780,NC_000964.3,1672174,1673514,+,BSU15980,ffh,gene,,1672174,1673514,1672174,1673514,1,1672174,1673514,Y,,1673514,1673515,1673514
1781,NC_000964.3,1673620,1673892,+,BSU15990,rpsP,gene,,1673620,1673892,1673620,1673892,1,1673620,1673892,Y,,1674137,1674138,1674168
1782,NC_000964.3,1673892,1674137,+,BSU16000,ylqC,gene,,1673892,1674137,1673892,1674137,1,1673892,1674137,Y,,1674137,1674138,1674168
1783,NC_000964.3,1674259,1674645,+,BSU16010,ylqD,gene,,1674259,1674645,1674259,1674645,1,1674259,1674645,Y,,1676389,1676390,1676436
1784,NC_000964.3,1674650,1675174,+,BSU16020,rimM,gene,,1674650,1675174,1674650,1675174,1,1674650,1675174,Y,,1676389,1676390,1676436
1785,NC_000964.3,1675171,1675902,+,BSU16030,trmD,gene,,1675171,1675902,1675171,1675902,1,1675171,1675902,Y,,1676389,1676390,1676436
1786,NC_000964.3,1675943,1676032,+,Leader_rplS,rplS_leader,riboswitch,,1675943,1676032,1675943,1676032,1,1675943,1676032,Y,,1676389,1676390,1676436
1787,NC_000964.3,1676033,1676389,+,BSU16040,rplS,gene,,1676033,1676389,1676033,1676389,1,1676033,1676389,Y,,1676389,1676390,1676436
1788,NC_000964.3,1676532,1677380,+,BSU16050,rbgA,gene,,1676532,1677380,1676532,1677380,1,1676532,1677380,Y,,1680258,1680259,1680258
1789,NC_000964.3,1677451,1678218,+,BSU16060,rnhB,gene,,1677451,1678218,1677451,1678218,1,1677451,1678218,Y,,1680258,1680259,1680258
1790,NC_000964.3,1678250,1679980,+,BSU16070,ylqG,gene,,1678250,1679980,1678250,1679980,1,1678250,1679980,Y,,1680258,1680259,1680258
1791,NC_000964.3,1679977,1680258,+,BSU16080,ylqH,gene,,1679977,1680258,1679977,1680258,1,1679977,1680258,Y,,1680258,1680259,1680258
1792,NC_000964.3,1680431,1681588,+,BSU16090,sucC,gene,,1680431,1681588,1680431,1681588,1,1680431,1681588,Y,,1683473,1683474,1683473
1793,NC_000964.3,1681617,1682519,+,BSU16100,sucD,gene,,1681617,1682519,1681617,1682519,1,1681617,1682519,Y,,1683473,1683474,1683473
1794,NC_000964.3,1682580,1683473,+,BSU16110,dprA,gene,,1682580,1683473,1682580,1683473,1,1682580,1683473,Y,,1683473,1683474,1683473
1795,NC_000964.3,1683661,1685736,+,BSU16120,topA,gene,,1683661,1685736,1683661,1685736,1,1683661,1685736,Y,,1690898,1690899,1690933
1796,NC_000964.3,1685812,1687119,+,BSU16130,gid,gene,,1685812,1687119,1685812,1687119,1,1685812,1687119,Y,,1690898,1690899,1690933
1797,NC_000964.3,1687187,1688101,+,BSU16140,xerC,gene,,1687187,1688101,1687187,1688101,1,1687187,1688101,Y,,1690898,1690899,1690933
1798,NC_000964.3,1688114,1688659,+,BSU16150,clpQ,gene,,1688114,1688659,1688114,1688659,1,1688114,1688659,Y,,1690898,1690899,1690933
1799,NC_000964.3,1688676,1690079,+,BSU16160,hslU,gene,,1688676,1690079,1688676,1690079,1,1688676,1690079,Y,,1690898,1690899,1690933
1800,NC_000964.3,1690119,1690898,+,BSU16170,codY,gene,,1690119,1690898,1690119,1690898,1,1690119,1690898,Y,,1690898,1690899,1690933
1801,NC_000964.3,1691278,1691667,+,BSU16180,flgB,gene,,1691278,1691667,1691278,1691667,1,1691278,1691667,Y,,1695135,1695136,1695135
1802,NC_000964.3,1691667,1692119,+,BSU16190,flgC,gene,,1691667,1692119,1691667,1692119,1,1691667,1692119,Y,,1695135,1695136,1695135
1803,NC_000964.3,1692130,1692450,+,BSU16200,fliE,gene,,1692130,1692450,1692130,1692450,1,1692130,1692450,Y,,1695135,1695136,1695135
1804,NC_000964.3,1692496,1694106,+,BSU16210,fliF,gene,,1692496,1694106,1692496,1694106,1,1692496,1694106,Y,,1695135,1695136,1695135
1805,NC_000964.3,1694119,1695135,+,BSU16220,fliG,gene,,1694119,1695135,1694119,1695135,1,1694119,1695135,Y,,1695135,1695136,1695135
1806,NC_000964.3,1695254,1695880,+,BSU16230,fliH,gene,,1695254,1695880,1695254,1695880,1,1695254,1695880,Y,,1718673,1718674,1718721
1807,NC_000964.3,1695877,1697193,+,BSU16240,fliI,gene,,1695877,1697193,1695877,1697193,1,1695877,1697193,Y,,1718673,1718674,1718721
1808,NC_000964.3,1697196,1697639,+,BSU16250,fliJ,gene,,1697196,1697639,1697196,1697639,1,1697196,1697639,Y,,1718673,1718674,1718721
1809,NC_000964.3,1697651,1698265,+,BSU16260,ylxF,gene,,1697651,1698265,1697651,1698265,1,1697651,1698265,Y,,1718673,1718674,1718721
1810,NC_000964.3,1698278,1699741,+,BSU16270,fliK,gene,,1698278,1699741,1698278,1699741,1,1698278,1699741,Y,,1718673,1718674,1718721
1811,NC_000964.3,1699738,1700160,+,BSU16280,flgD,gene,,1699738,1700160,1699738,1700160,1,1699738,1700160,Y,,1718673,1718674,1718721
1812,NC_000964.3,1700182,1700976,+,BSU16290,flgG,gene,,1700182,1700976,1700182,1700976,1,1700182,1700976,Y,,1718673,1718674,1718721
1813,NC_000964.3,1701016,1701231,+,BSU16299,ylzI,gene,,1701016,1701231,1701016,1701231,1,1701016,1701231,Y,,1718673,1718674,1718721
1814,NC_000964.3,1701228,1701650,+,BSU16300,fliL,gene,,1701228,1701650,1701228,1701650,1,1701228,1701650,Y,,1718673,1718674,1718721
1815,NC_000964.3,1701684,1702682,+,BSU16310,fliM,gene,,1701684,1702682,1701684,1702682,1,1701684,1702682,Y,,1718673,1718674,1718721
1816,NC_000964.3,1702672,1703808,+,BSU16320,fliY,gene,,1702672,1703808,1702672,1703808,1,1702672,1703808,Y,,1718673,1718674,1718721
1817,NC_000964.3,1703834,1704196,+,BSU16330,cheY,gene,,1703834,1704196,1703834,1704196,1,1703834,1704196,Y,,1718673,1718674,1718721
1818,NC_000964.3,1704211,1704870,+,BSU16340,fliZ,gene,,1704211,1704870,1704211,1704870,1,1704211,1704870,Y,,1718673,1718674,1718721
1819,NC_000964.3,1704863,1705528,+,BSU16350,fliP,gene,,1704863,1705528,1704863,1705528,1,1704863,1705528,Y,,1718673,1718674,1718721
1820,NC_000964.3,1705543,1705812,+,BSU16360,fliQ,gene,,1705543,1705812,1705543,1705812,1,1705543,1705812,Y,,1718673,1718674,1718721
1821,NC_000964.3,1705820,1706599,+,BSU16370,fliR,gene,,1705820,1706599,1705820,1706599,1,1705820,1706599,Y,,1718673,1718674,1718721
1822,NC_000964.3,1706599,1707681,+,BSU16380,flhB,gene,,1706599,1707681,1706599,1707681,1,1706599,1707681,Y,,1718673,1718674,1718721
1823,NC_000964.3,1707714,1709747,+,BSU16390,flhA,gene,,1707714,1709747,1707714,1709747,1,1707714,1709747,Y,,1718673,1718674,1718721
1824,NC_000964.3,1709747,1710847,+,BSU16400,flhF,gene,,1709747,1710847,1709747,1710847,1,1709747,1710847,Y,,1718673,1718674,1718721
1825,NC_000964.3,1710838,1711734,+,BSU16410,ylxH,gene,,1710838,1711734,1710838,1711734,1,1710838,1711734,Y,,1718673,1718674,1718721
1826,NC_000964.3,1711736,1712809,+,BSU16420,cheB,gene,,1711736,1712809,1711736,1712809,1,1711736,1712809,Y,,1718673,1718674,1718721
1827,NC_000964.3,1712815,1714833,+,BSU16430,cheA,gene,,1712815,1714833,1712815,1714833,1,1712815,1714833,Y,,1718673,1718674,1718721
1828,NC_000964.3,1714855,1715325,+,BSU16440,cheW,gene,,1714855,1715325,1714855,1715325,1,1714855,1715325,Y,,1718673,1718674,1718721
1829,NC_000964.3,1715344,1715973,+,BSU16450,cheC,gene,,1715344,1715973,1715344,1715973,1,1715344,1715973,Y,,1718673,1718674,1718721
1830,NC_000964.3,1715970,1716470,+,BSU16460,cheD,gene,,1715970,1716470,1715970,1716470,1,1715970,1716470,Y,,1718673,1718674,1718721
1831,NC_000964.3,1716493,1717257,+,BSU16470,sigD,gene,,1716493,1717257,1716493,1717257,1,1716493,1717257,Y,,1718673,1718674,1718721
1832,NC_000964.3,1717286,1717789,+,BSU16480,ylxL,gene,,1717286,1717789,1717286,1717789,1,1717286,1717789,Y,,1718673,1718674,1718721
1833,NC_000964.3,1717820,1717932,+,Leader_rpsB,rpsB_leader,riboswitch,,1717820,1717932,1717820,1717932,1,1717820,1717932,Y,,1718673,1718674,1718721
1834,NC_000964.3,1717933,1718673,+,BSU16490,rpsB,gene,,1717933,1718673,1717933,1718673,1,1717933,1718673,Y,,1718673,1718674,1718721
1835,NC_000964.3,1718775,1719656,+,BSU16500,tsf,gene,,1718775,1719656,1718775,1719656,1,1718775,1719656,Y,,1719656,1719657,1719730
1836,NC_000964.3,1719802,1720524,+,BSU16510,pyrH,gene,,1719802,1720524,1719802,1720524,1,1719802,1720524,Y,,1721083,1721084,1721146
1837,NC_000964.3,1720526,1721083,+,BSU16520,frr,gene,,1720526,1721083,1720526,1721083,1,1720526,1721083,Y,,1721083,1721084,1721146
1838,NC_000964.3,1721214,1721996,+,BSU16530,uppS,gene,,1721214,1721996,1721214,1721996,1,1721214,1721996,Y,,1727024,1727025,1727024
1839,NC_000964.3,1722000,1722809,+,BSU16540,cdsA,gene,,1722000,1722809,1722000,1722809,1,1722000,1722809,Y,,1727024,1727025,1727024
1840,NC_000964.3,1722871,1724022,+,BSU16550,dxr,gene,,1722871,1724022,1722871,1724022,1,1722871,1724022,Y,,1727024,1727025,1727024
1841,NC_000964.3,1724029,1725297,+,BSU16560,rseP,gene,,1724029,1725297,1724029,1725297,1,1724029,1725297,Y,,1727024,1727025,1727024
1842,NC_000964.3,1725330,1727024,+,BSU16570,proS,gene,,1725330,1727024,1725330,1727024,1,1725330,1727024,Y,,1727024,1727025,1727024
1843,NC_000964.3,1727133,1731446,+,BSU16580,polC,gene,,1727133,1731446,1727133,1731446,1,1727133,1731446,Y,,1731446,1731447,1731725
1844,NC_000964.3,1731776,1732246,+,BSU16590,ylxS,gene,,1731776,1732246,1731776,1732246,1,1731776,1732246,Y,,1739210,1739211,1739243
1845,NC_000964.3,1732281,1733396,+,BSU16600,nusA,gene,,1732281,1733396,1732281,1733396,1,1732281,1733396,Y,,1739210,1739211,1739243
1846,NC_000964.3,1733410,1733685,+,BSU16610,ylxR,gene,,1733410,1733685,1733410,1733685,1,1733410,1733685,Y,,1739210,1739211,1739243
1847,NC_000964.3,1733687,1733989,+,BSU16620,ylxQ,gene,,1733687,1733989,1733687,1733989,1,1733687,1733989,Y,,1739210,1739211,1739243
1848,NC_000964.3,1734009,1736159,+,BSU16630,infB,gene,,1734009,1736159,1734009,1736159,1,1734009,1736159,Y,,1739210,1739211,1739243
1849,NC_000964.3,1736156,1736434,+,BSU16640,ylxP,gene,,1736156,1736434,1736156,1736434,1,1736156,1736434,Y,,1739210,1739211,1739243
1850,NC_000964.3,1736451,1736804,+,BSU16650,rbfA,gene,,1736451,1736804,1736451,1736804,1,1736451,1736804,Y,,1739210,1739211,1739243
1851,NC_000964.3,1736886,1737815,+,BSU16660,truB,gene,,1736886,1737815,1736886,1737815,1,1736886,1737815,Y,,1739210,1739211,1739243
