,SEQ_NAME,START,END,STRAND,FEATURE_NAME,GENE_NAME,ALIASES,DESCRIPTION,TXN_START,TXN_END,CDS_START,CDS_END,EXON_COUNT,EXON_STARTS,EXON_ENDS,ISOFORM_NAME,IS_PRIMARY,Adjusted_Start,UTR_START,UTR_END
2941,NC_000964.3,2730560,2730835,-,BSU26730,yrdF,gene,,2730560,2730835,2730560,2730835,1,2730560,2730835,Y,,2730560,2730559,2730560
2942,NC_000964.3,2731107,2732339,-,BSU26740,cypA,gene,,2731107,2732339,2731107,2732339,1,2731107,2732339,Y,,2731107,2731106,2731107
2943,NC_000964.3,2732980,2733543,-,BSU26760,yrdC,gene,,2732980,2733543,2732980,2733543,1,2732980,2733543,Y,,2732980,2732979,2732980
2944,NC_000964.3,2733772,2734143,-,BSU26770,yrdB,gene,,2733772,2734143,2733772,2734143,1,2733772,2734143,Y,,2733772,2733771,2733772
2945,NC_000964.3,2734953,2735456,-,BSU26780,yrdA,gene,,2734953,2735456,2734953,2735456,1,2734953,2735456,Y,,2734953,2734952,2734953
2946,NC_000964.3,2735682,2736536,-,BSU26790,aadK,gene,,2735682,2736536,2735682,2736536,1,2735682,2736536,Y,,2735682,2735681,2735682
2952,NC_000964.3,2741357,2742112,-,BSU26830,yrpE,gene,,2741357,2742112,2741357,2742112,1,2741357,2742112,Y,,2741357,2741356,2741357
2953,NC_000964.3,2742244,2742774,-,BSU26840,sigZ,gene,,2742244,2742774,2742244,2742774,1,2742244,2742774,Y,,2742244,2742243,2742244
2955,NC_000964.3,2744163,2745479,-,BSU26860,yraO,gene,,2744163,2745479,2744163,2745479,1,2744163,2745479,Y,,2744163,2744162,2744163
2956,NC_000964.3,2745594,2746463,-,BSU26870,yraN,gene,,2745594,2746463,2745594,2746463,1,2745594,2746463,Y,,2745594,2745593,2745594
2958,NC_000964.3,2747984,2748817,-,BSU26890,csn,gene,,2747984,2748817,2747984,2748817,1,2747984,2748817,Y,,2747984,2747983,2747984
2962,NC_000964.3,2750883,2751239,-,BSU26920,yraJ,gene,,2750883,2751239,2750883,2751239,1,2750883,2751239,Y,,2750883,2750882,2750883
2963,NC_000964.3,2751292,2751726,-,BSU26930,yraI,gene,,2751292,2751726,2751292,2751726,1,2751292,2751726,Y,,2750883,2750882,2750883
2964,NC_000964.3,2752167,2752553,-,BSU26940,yraH,gene,,2752167,2752553,2752167,2752553,1,2752167,2752553,Y,,2752167,2752166,2752167
2970,NC_000964.3,2755382,2755804,-,BSU27000,yraB,gene,,2755382,2755804,2755382,2755804,1,2755382,2755804,Y,,2755382,2755381,2755382
2973,NC_000964.3,2758043,2760076,-,BSU27030,sacC,gene,,2758043,2760076,2758043,2760076,1,2758043,2760076,Y,,2758043,2758042,2758043
2974,NC_000964.3,2760233,2761060,-,BSU27040,levG,gene,,2760233,2761060,2760233,2761060,1,2760233,2761060,Y,,2760233,2760232,2760233
2975,NC_000964.3,2761081,2761890,-,BSU27050,levF,gene,,2761081,2761890,2761081,2761890,1,2761081,2761890,Y,,2760233,2760232,2760233
2976,NC_000964.3,2761907,2762395,-,BSU27060,levE,gene,,2761907,2762395,2761907,2762395,1,2761907,2762395,Y,,2760233,2760232,2760233
2977,NC_000964.3,2762395,2762835,-,BSU27070,levD,gene,,2762395,2762835,2762395,2762835,1,2762395,2762835,Y,,2760233,2760232,2760233
2978,NC_000964.3,2763025,2765832,-,BSU27080,levR,gene,,2763025,2765832,2763025,2765832,1,2763025,2765832,Y,,2763025,2763024,2763025
2980,NC_000964.3,2768042,2768674,-,BSU27100,yrhP,gene,,2768042,2768674,2768042,2768674,1,2768042,2768674,Y,,2768042,2768041,2768042
2987,NC_000964.3,2773890,2777054,-,BSU27160,cypB,gene,,2773890,2777054,2773890,2777054,1,2773890,2777054,Y,,2773890,2773889,2773890
2988,NC_000964.3,2777070,2777654,-,BSU27170,bscR,gene,,2777070,2777654,2777070,2777654,1,2777070,2777654,Y,,2773890,2773889,2773890
2989,NC_000964.3,2777877,2778419,-,BSU27180,yrhH,gene,,2777877,2778419,2777877,2778419,1,2777877,2778419,Y,,2777877,2777876,2777877
2990,NC_000964.3,2778608,2778766,-,BSU_none_36,S1024,gene,,2778608,2778766,2778608,2778766,1,2778608,2778766,Y,,2778608,2778607,2778608
2991,NC_000964.3,2778792,2778922,-,BSU_none_45,S1025,gene,,2778792,2778922,2778792,2778922,1,2778792,2778922,Y,,2778608,2778607,2778608
2992,NC_000964.3,2778923,2779072,-,BSU27190,yrzI,gene,,2778923,2779072,2778923,2779072,1,2778923,2779072,Y,,2778608,2778607,2778608
2993,NC_000964.3,2779073,2779163,-,BSU_none_46,S1026,ncRNA,,2779073,2779163,2779073,2779163,1,2779073,2779163,Y,,2778608,2778607,2778608
2994,NC_000964.3,2779165,2779384,-,BSU_none_141,S1027,ncRNA,,2779165,2779384,2779165,2779384,1,2779165,2779384,Y,,2778608,2778607,2778608
2995,NC_000964.3,2779462,2780262,-,BSU27200,yrhG,gene,,2779462,2780262,2779462,2780262,1,2779462,2780262,Y,,2778608,2778607,2778608
2996,NC_000964.3,2780331,2780484,-,BSU_none_142,S1029,ncRNA,,2780331,2780484,2780331,2780484,1,2780331,2780484,Y,,2778608,2778607,2778608
2997,NC_000964.3,2780525,2780893,-,BSU27210,yrhF,gene,,2780525,2780893,2780525,2780893,1,2780525,2780893,Y,,2778608,2778607,2778608
3000,NC_000964.3,2784688,2784918,-,BSU27240,yrhC,gene,,2784688,2784918,2784688,2784918,1,2784688,2784918,Y,,2784688,2784687,2784688
3001,NC_000964.3,2785001,2786140,-,BSU27250,yrhB,gene,,2785001,2786140,2785001,2786140,1,2785001,2786140,Y,,2784688,2784687,2784688
3002,NC_000964.3,2786142,2787065,-,BSU27260,mccA,gene,,2786142,2787065,2786142,2787065,1,2786142,2787065,Y,,2784688,2784687,2784688
3003,NC_000964.3,2787130,2787825,-,BSU27270,mtn,gene,,2787130,2787825,2787130,2787825,1,2787130,2787825,Y,,2784688,2784687,2784688
3004,NC_000964.3,2787846,2788487,-,BSU27280,yrrT,gene,,2787846,2788487,2787846,2788487,1,2787846,2788487,Y,,2784688,2784687,2784688
3006,NC_000964.3,2788920,2789621,-,BSU27300,yrrS,gene,,2788920,2789621,2788920,2789621,1,2788920,2789621,Y,,2788920,2788919,2788920
3007,NC_000964.3,2789686,2791440,-,BSU27310,pbpI,gene,,2789686,2791440,2789686,2791440,1,2789686,2791440,Y,,2788920,2788919,2788920
3008,NC_000964.3,2791494,2791967,-,BSU27320,greA,gene,,2791494,2791967,2791494,2791967,1,2791494,2791967,Y,,2788920,2788919,2788920
3009,NC_000964.3,2792218,2792853,-,BSU27330,udk,gene,,2792218,2792853,2792218,2792853,1,2792218,2792853,Y,,2792218,2792217,2792218
3010,NC_000964.3,2792860,2794128,-,BSU27340,yrrO,gene,,2792860,2794128,2792860,2794128,1,2792860,2794128,Y,,2792218,2792217,2792218
3011,NC_000964.3,2794147,2795076,-,BSU27350,yrrN,gene,,2794147,2795076,2794147,2795076,1,2794147,2795076,Y,,2792218,2792217,2792218
3012,NC_000964.3,2795082,2795735,-,BSU27360,yrrM,gene,,2795082,2795735,2795082,2795735,1,2795082,2795735,Y,,2792218,2792217,2792218
3013,NC_000964.3,2795887,2796969,-,BSU27370,yrrL,gene,,2795887,2796969,2795887,2796969,1,2795887,2796969,Y,,2795887,2795886,2795887
3014,NC_000964.3,2797100,2797381,-,BSU27380,yrzB,gene,,2797100,2797381,2797100,2797381,1,2797100,2797381,Y,,2797100,2797099,2797052
3015,NC_000964.3,2797399,2797815,-,BSU27390,yrrK,gene,,2797399,2797815,2797399,2797815,1,2797399,2797815,Y,,2797100,2797099,2797052
3016,NC_000964.3,2797823,2798089,-,BSU27400,yrzL,gene,,2797823,2798089,2797823,2798089,1,2797823,2798089,Y,,2797100,2797099,2797052
3018,NC_000964.3,2798174,2800810,-,BSU27410,alaS,gene,,2798174,2800810,2798174,2800810,1,2798174,2800810,Y,,2797100,2797099,2797052
3019,NC_000964.3,2800853,2801109,-,Leader_alaS,alaS_leader,riboswitch,,2800853,2801109,2800853,2801109,1,2800853,2801109,Y,,2797100,2797099,2797052
3020,NC_000964.3,2801141,2802202,-,BSU27420,yrrI,gene,,2801141,2802202,2801141,2802202,1,2801141,2802202,Y,,2797100,2797099,2797052
3025,NC_000964.3,2805348,2805479,-,BSU27468,yrzQ,gene,,2805348,2805479,2805348,2805479,1,2805348,2805479,Y,,2805348,2805347,2805348
3026,NC_000964.3,2805501,2805692,-,BSU27469,yrzR,gene,,2805501,2805692,2805501,2805692,1,2805501,2805692,Y,,2805348,2805347,2805348
3027,NC_000964.3,2805704,2806228,-,BSU27470,yrrD,gene,,2805704,2806228,2805704,2806228,1,2805704,2806228,Y,,2805348,2805347,2805348
3028,NC_000964.3,2806286,2808682,-,BSU27480,yrrC,gene,,2806286,2808682,2806286,2808682,1,2806286,2808682,Y,,2805348,2805347,2805348
3030,NC_000964.3,2808707,2809327,-,BSU27490,yrrB,gene,,2808707,2809327,2808707,2809327,1,2808707,2809327,Y,,2805348,2805347,2805348
3031,NC_000964.3,2809413,2810528,-,BSU27500,trmU,gene,,2809413,2810528,2809413,2810528,1,2809413,2810528,Y,,2805348,2805347,2805348
3032,NC_000964.3,2810559,2811698,-,BSU27510,yrvO,gene,,2810559,2811698,2810559,2811698,1,2810559,2811698,Y,,2805348,2805347,2805348
3033,NC_000964.3,2811717,2812133,-,BSU27520,cymR,gene,,2811717,2812133,2811717,2812133,1,2811717,2812133,Y,,2805348,2805347,2805348
3035,NC_000964.3,2813643,2814407,-,BSU27540,yrvM,gene,,2813643,2814407,2813643,2814407,1,2813643,2814407,Y,,2813643,2813642,2813605
3036,NC_000964.3,2814743,2816521,-,BSU27550,aspS,gene,,2814743,2816521,2814743,2816521,1,2814743,2816521,Y,,2814743,2814742,2814488
3037,NC_000964.3,2816535,2817809,-,BSU27560,hisS,gene,,2816535,2817809,2816535,2817809,1,2816535,2817809,Y,,2814743,2814742,2814488
3038,NC_000964.3,2817867,2818162,-,Leader_hisS,hisS_leader,riboswitch,,2817867,2818162,2817867,2818162,1,2817867,2818162,Y,,2814743,2814742,2814488
3039,NC_000964.3,2818191,2818361,-,BSU27570,yrzK,gene,,2818191,2818361,2818191,2818361,1,2818191,2818361,Y,,2814743,2814742,2814488
3041,NC_000964.3,2820077,2820475,-,BSU27590,yrvI,gene,,2820077,2820475,2820077,2820475,1,2820077,2820475,Y,,2820077,2820076,2820048
3042,NC_000964.3,2820529,2822733,-,BSU27600,relA,gene,,2820529,2822733,2820529,2822733,1,2820529,2822733,Y,,2820077,2820076,2820048
3043,NC_000964.3,2822901,2823413,-,BSU27610,apt,gene,,2822901,2823413,2822901,2823413,1,2822901,2823413,Y,,2822901,2822900,2822852
3044,NC_000964.3,2823419,2825779,-,BSU27620,recJ,gene,,2823419,2825779,2823419,2825779,1,2823419,2825779,Y,,2822901,2822900,2822852
3045,NC_000964.3,2825846,2826169,-,BSU27630,yrvD,gene,,2825846,2826169,2825846,2826169,1,2825846,2826169,Y,,2822901,2822900,2822852
3046,NC_000964.3,2826245,2826742,-,BSU27640,yrvC,gene,,2826245,2826742,2826245,2826742,1,2826245,2826742,Y,,2822901,2822900,2822852
3047,NC_000964.3,2826900,2829113,-,BSU27650,secDF,gene,,2826900,2829113,2826900,2829113,1,2826900,2829113,Y,,2826900,2826899,2826861
3048,NC_000964.3,2829152,2829448,-,BSU27660,comN,gene,,2829152,2829448,2829152,2829448,1,2829152,2829448,Y,,2826900,2826899,2826861
3050,NC_000964.3,2831124,2831780,-,BSU27680,yrbG,gene,,2831124,2831780,2831124,2831780,1,2831124,2831780,Y,,2831124,2831123,2831124
3052,NC_000964.3,2832424,2832690,-,BSU27700,yajC,gene,,2832424,2832690,2832424,2832690,1,2832424,2832690,Y,,2832424,2832423,2832366
3053,NC_000964.3,2832727,2833872,-,BSU27710,tgt,gene,,2832727,2833872,2832727,2833872,1,2832727,2833872,Y,,2832424,2832423,2832366
3054,NC_000964.3,2833899,2834927,-,BSU27720,queA,gene,,2833899,2834927,2833899,2834927,1,2833899,2834927,Y,,2832424,2832423,2832366
3055,NC_000964.3,2834957,2835157,-,BSU27729,yrzS,gene,,2834957,2835157,2834957,2835157,1,2834957,2835157,Y,,2832424,2832423,2832366
3056,NC_000964.3,2835150,2836154,-,BSU27730,ruvB,gene,,2835150,2836154,2835150,2836154,1,2835150,2836154,Y,,2832424,2832423,2832366
3057,NC_000964.3,2836165,2836770,-,BSU27740,ruvA,gene,,2836165,2836770,2836165,2836770,1,2836165,2836770,Y,,2832424,2832423,2832366
3058,NC_000964.3,2836909,2837421,-,BSU27750,bofC,gene,,2836909,2837421,2836909,2837421,1,2836909,2837421,Y,,2836909,2836908,2836909
3059,NC_000964.3,2837469,2838776,-,BSU27760,csbX,gene,,2837469,2838776,2837469,2838776,1,2837469,2838776,Y,,2836909,2836908,2836909
3060,NC_000964.3,2838847,2839872,-,BSU27770,yrbE,gene,,2838847,2839872,2838847,2839872,1,2838847,2839872,Y,,2836909,2836908,2836909
3062,NC_000964.3,2840803,2840925,-,BSU_none_37,S1052,gene,,2840803,2840925,2840803,2840925,1,2840803,2840925,Y,,2840803,2840802,2840803
3066,NC_000964.3,2843106,2843828,-,BSU27820,yrbC,gene,,2843106,2843828,2843106,2843828,1,2843106,2843828,Y,,2843106,2843105,2843106
3067,NC_000964.3,2843931,2844527,-,BSU27830,coxA,gene,,2843931,2844527,2843931,2844527,1,2843931,2844527,Y,,2843931,2843930,2843931
3068,NC_000964.3,2844675,2845838,-,BSU27840,safA,gene,,2844675,2845838,2844675,2845838,1,2844675,2845838,Y,,2844675,2844674,2844675
3069,NC_000964.3,2845955,2847061,-,BSU27850,nadA,gene,,2845955,2847061,2845955,2847061,1,2845955,2847061,Y,,2845955,2845954,2845955
3070,NC_000964.3,2847048,2847917,-,BSU27860,nadC,gene,,2847048,2847917,2847048,2847917,1,2847048,2847917,Y,,2845955,2845954,2845955
3071,NC_000964.3,2847871,2849466,-,BSU27870,nadB,gene,,2847871,2849466,2847871,2849466,1,2847871,2849466,Y,,2845955,2845954,2845955
3074,NC_000964.3,2851283,2852140,-,BSU27900,pheA,gene,,2851283,2852140,2851283,2852140,1,2851283,2852140,Y,,2851283,2851282,2851283
3075,NC_000964.3,2852157,2852600,-,BSU27910,pheB,gene,,2852157,2852600,2852157,2852600,1,2852157,2852600,Y,,2851283,2851282,2851283
3076,NC_000964.3,2852661,2853947,-,BSU27920,obgE,gene,,2852661,2853947,2852661,2853947,1,2852661,2853947,Y,,2851283,2851282,2851283
3077,NC_000964.3,2853981,2854559,-,BSU27930,spo0B,gene,,2853981,2854559,2853981,2854559,1,2853981,2854559,Y,,2851283,2851282,2851283
3078,NC_000964.3,2854880,2855164,-,BSU27940,rpmA,gene,,2854880,2855164,2854880,2855164,1,2854880,2855164,Y,,2854880,2854879,2854838
3079,NC_000964.3,2855177,2855515,-,BSU27950,ysxB,gene,,2855177,2855515,2855177,2855515,1,2855177,2855515,Y,,2854880,2854879,2854838
3080,NC_000964.3,2855518,2855826,-,BSU27960,rplU,gene,,2855518,2855826,2855518,2855826,1,2855518,2855826,Y,,2854880,2854879,2854838
3081,NC_000964.3,2855973,2856839,-,BSU27970,spoIVFB,gene,,2855973,2856839,2855973,2856839,1,2855973,2856839,Y,,2855973,2855972,2855973
3082,NC_000964.3,2856832,2857626,-,BSU27980,spoIVFA,gene,,2856832,2857626,2856832,2857626,1,2856832,2857626,Y,,2855973,2855972,2855973
3083,NC_000964.3,2857776,2858582,-,BSU27990,minD,gene,,2857776,2858582,2857776,2858582,1,2857776,2858582,Y,,2857776,2857775,2857719
3084,NC_000964.3,2858584,2859264,-,BSU28000,minC,gene,,2858584,2859264,2858584,2859264,1,2858584,2859264,Y,,2857776,2857775,2857719
3085,NC_000964.3,2859317,2859835,-,BSU28010,mreD,gene,,2859317,2859835,2859317,2859835,1,2859317,2859835,Y,,2857776,2857775,2857719
3086,NC_000964.3,2859832,2860704,-,BSU28020,mreC,gene,,2859832,2860704,2859832,2860704,1,2859832,2860704,Y,,2857776,2857775,2857719
3087,NC_000964.3,2860735,2861748,-,BSU28030,mreB,gene,,2860735,2861748,2860735,2861748,1,2860735,2861748,Y,,2857776,2857775,2857719
3088,NC_000964.3,2861840,2862535,-,BSU28040,radC,gene,,2861840,2862535,2861840,2862535,1,2861840,2862535,Y,,2857776,2857775,2857719
3089,NC_000964.3,2862572,2863141,-,BSU28050,maf,gene,,2862572,2863141,2862572,2863141,1,2862572,2863141,Y,,2857776,2857775,2857719
3090,NC_000964.3,2863294,2864292,-,BSU28060,spoIIB,gene,,2863294,2864292,2863294,2864292,1,2863294,2864292,Y,,2863294,2863293,2863294
3091,NC_000964.3,2864426,2865172,-,BSU28070,comC,gene,,2864426,2865172,2864426,2865172,1,2864426,2865172,Y,,2864426,2864425,2864426
3092,NC_000964.3,2865312,2866604,-,BSU28080,folC,gene,,2865312,2866604,2865312,2866604,1,2865312,2866604,Y,,2865312,2865311,2865312
3093,NC_000964.3,2866664,2869306,-,BSU28090,valS,gene,,2866664,2869306,2866664,2869306,1,2866664,2869306,Y,,2865312,2865311,2865312
3094,NC_000964.3,2869342,2869619,-,Leader_valS,valS_leader,riboswitch,,2869342,2869619,2869342,2869619,1,2869342,2869619,Y,,2865312,2865311,2865312
3096,NC_000964.3,2869964,2870989,-,BSU28100,ysxE,gene,,2869964,2870989,2869964,2870989,1,2869964,2870989,Y,,2869964,2869963,2869964
3097,NC_000964.3,2871022,2872749,-,BSU28110,spoVID,gene,,2871022,2872749,2871022,2872749,1,2871022,2872749,Y,,2869964,2869963,2869964
3098,NC_000964.3,2872880,2874172,-,BSU28120,hemL,gene,,2872880,2874172,2872880,2874172,1,2872880,2874172,Y,,2872880,2872879,2872837
3099,NC_000964.3,2874202,2875176,-,BSU28130,hemB,gene,,2874202,2875176,2874202,2875176,1,2874202,2875176,Y,,2872880,2872879,2872837
3100,NC_000964.3,2875173,2875961,-,BSU28140,hemD,gene,,2875173,2875961,2875173,2875961,1,2875173,2875961,Y,,2872880,2872879,2872837
3101,NC_000964.3,2875951,2876895,-,BSU28150,hemC,gene,,2875951,2876895,2875951,2876895,1,2875951,2876895,Y,,2872880,2872879,2872837
3102,NC_000964.3,2876928,2877758,-,BSU28160,hemX,gene,,2876928,2877758,2876928,2877758,1,2876928,2877758,Y,,2872880,2872879,2872837
3103,NC_000964.3,2877766,2879133,-,BSU28170,hemA,gene,,2877766,2879133,2877766,2879133,1,2877766,2879133,Y,,2872880,2872879,2872837
3105,NC_000964.3,2879882,2880469,-,BSU28190,engB,gene,,2879882,2880469,2879882,2880469,1,2879882,2880469,Y,,2879882,2879881,2879859
3106,NC_000964.3,2880466,2882790,-,BSU28200,lonA,gene,,2880466,2882790,2880466,2882790,1,2880466,2882790,Y,,2879882,2879881,2879859
3107,NC_000964.3,2882971,2884629,-,BSU28210,lonB,gene,,2882971,2884629,2882971,2884629,1,2882971,2884629,Y,,2882971,2882970,2882971
3108,NC_000964.3,2884781,2886043,-,BSU28220,clpX,gene,,2884781,2886043,2884781,2886043,1,2884781,2886043,Y,,2884781,2884780,2884735
3109,NC_000964.3,2886315,2887589,-,BSU28230,tig,gene,,2886315,2887589,2886315,2887589,1,2886315,2887589,Y,,2886315,2886314,2886255
3110,NC_000964.3,2887817,2888821,-,BSU28240,ysoA,gene,,2887817,2888821,2887817,2888821,1,2887817,2888821,Y,,2887817,2887816,2887817
3111,NC_000964.3,2888940,2889539,-,BSU28250,leuD,gene,,2888940,2889539,2888940,2889539,1,2888940,2889539,Y,,2888940,2888939,2888940
3112,NC_000964.3,2889552,2890970,-,BSU28260,leuC,gene,,2889552,2890970,2889552,2890970,1,2889552,2890970,Y,,2888940,2888939,2888940
3113,NC_000964.3,2891020,2892117,-,BSU28270,leuB,gene,,2891020,2892117,2891020,2892117,1,2891020,2892117,Y,,2888940,2888939,2888940
3114,NC_000964.3,2892138,2893694,-,BSU28280,leuA,gene,,2892138,2893694,2892138,2893694,1,2892138,2893694,Y,,2888940,2888939,2888940
3116,NC_000964.3,2893681,2894709,-,BSU28290,ilvC,gene,,2893681,2894709,2893681,2894709,1,2893681,2894709,Y,,2888940,2888939,2888940
3117,NC_000964.3,2894733,2895251,-,BSU28300,ilvH,gene,,2894733,2895251,2894733,2895251,1,2894733,2895251,Y,,2888940,2888939,2888940
3118,NC_000964.3,2895248,2896972,-,BSU28310,ilvB,gene,,2895248,2896972,2895248,2896972,1,2895248,2896972,Y,,2888940,2888939,2888940
3122,NC_000964.3,2899816,2899889,-,BSU_TRNA_84,trnSL-Arg2,tRNA,,2899816,2899889,2899816,2899889,1,2899816,2899889,Y,,2899816,2899815,2899769
3123,NC_000964.3,2900020,2900529,-,BSU28350,ysnB,gene,,2900020,2900529,2900020,2900529,1,2900020,2900529,Y,,2900020,2900019,2899981
3124,NC_000964.3,2900545,2901141,-,BSU28360,ysnA,gene,,2900545,2901141,2900545,2901141,1,2900545,2901141,Y,,2900020,2900019,2899981
3125,NC_000964.3,2901154,2901891,-,BSU28370,rph,gene,,2901154,2901891,2901154,2901891,1,2901154,2901891,Y,,2900020,2900019,2899981
3126,NC_000964.3,2902002,2903102,-,BSU28380,gerM,gene,,2902002,2903102,2902002,2903102,1,2902002,2903102,Y,,2902002,2902001,2902002
3127,NC_000964.3,2903217,2904035,-,BSU28390,racE,gene,,2903217,2904035,2903217,2904035,1,2903217,2904035,Y,,2903217,2903216,2903183
3128,NC_000964.3,2904043,2904483,-,BSU28400,ysmB,gene,,2904043,2904483,2904043,2904483,1,2904043,2904483,Y,,2903217,2903216,2903183
3129,NC_000964.3,2904727,2904951,-,BSU28410,gerE,gene,,2904727,2904951,2904727,2904951,1,2904727,2904951,Y,,2904727,2904726,2904727
3130,NC_000964.3,2905067,2905510,-,BSU28420,ysmA,gene,,2905067,2905510,2905067,2905510,1,2905067,2905510,Y,,2905067,2905066,2905067
3131,NC_000964.3,2905571,2906332,-,BSU28430,sdhB,gene,,2905571,2906332,2905571,2906332,1,2905571,2906332,Y,,2905067,2905066,2905067
3132,NC_000964.3,2906335,2908095,-,BSU28440,sdhA,gene,,2906335,2908095,2906335,2908095,1,2906335,2908095,Y,,2905067,2905066,2905067
3133,NC_000964.3,2908129,2908737,-,BSU28450,sdhC,gene,,2908129,2908737,2908129,2908737,1,2908129,2908737,Y,,2905067,2905066,2905067
3135,NC_000964.3,2909520,2910746,-,BSU28470,lysC,gene,,2909520,2910746,2909520,2910746,1,2909520,2910746,Y,,2909520,2909519,2909520
3136,NC_000964.3,2911116,2912888,-,BSU28490,uvrC,gene,,2911116,2912888,2911116,2912888,1,2911116,2912888,Y,,2911116,2911115,2910809
3137,NC_000964.3,2913024,2913338,-,BSU28500,trxA,gene,,2913024,2913338,2913024,2913338,1,2913024,2913338,Y,,2913024,2913023,2912973
3138,NC_000964.3,2913483,2913554,-,BSU_none_38,S1078,gene,,2913483,2913554,2913483,2913554,1,2913483,2913554,Y,,2913483,2913482,2913483
3139,NC_000964.3,2913661,2915148,-,BSU28510,xsa,gene,,2913661,2915148,2913661,2915148,1,2913661,2915148,Y,,2913661,2913660,2913661
3140,NC_000964.3,2915365,2916342,-,BSU28520,etfA,gene,,2915365,2916342,2915365,2916342,1,2915365,2916342,Y,,2915365,2915364,2915365
3141,NC_000964.3,2916378,2917151,-,BSU28530,etfB,gene,,2916378,2917151,2916378,2917151,1,2916378,2917151,Y,,2915365,2915364,2915365
3142,NC_000964.3,2917166,2917942,-,BSU28540,ysiB,gene,,2917166,2917942,2917166,2917942,1,2917166,2917942,Y,,2915365,2915364,2915365
3143,NC_000964.3,2917957,2918541,-,BSU28550,fadR,gene,,2917957,2918541,2917957,2918541,1,2917957,2918541,Y,,2915365,2915364,2915365
3144,NC_000964.3,2918646,2920328,-,BSU28560,lcfA,gene,,2918646,2920328,2918646,2920328,1,2918646,2920328,Y,,2918646,2918645,2918646
3145,NC_000964.3,2920517,2920921,-,BSU28570,yshE,gene,,2920517,2920921,2920517,2920921,1,2920517,2920921,Y,,2920517,2920516,2920517
3146,NC_000964.3,2920936,2923293,-,BSU28580,mutSB,gene,,2920936,2923293,2920936,2923293,1,2920936,2923293,Y,,2920517,2920516,2920517
3147,NC_000964.3,2923314,2925026,-,BSU28590,yshC,gene,,2923314,2925026,2923314,2925026,1,2923314,2925026,Y,,2920517,2920516,2920517
3148,NC_000964.3,2925100,2925633,-,BSU28600,yshB,gene,,2925100,2925633,2925100,2925633,1,2925100,2925633,Y,,2920517,2920516,2920517
3149,NC_000964.3,2925640,2925897,-,BSU28610,yshA,gene,,2925640,2925897,2925640,2925897,1,2925640,2925897,Y,,2920517,2920516,2920517
3151,NC_000964.3,2927008,2929422,-,BSU28630,pheT,gene,,2927008,2929422,2927008,2929422,1,2927008,2929422,Y,,2927008,2927007,2926971
3152,NC_000964.3,2929438,2930472,-,BSU28640,pheS,gene,,2929438,2930472,2929438,2930472,1,2929438,2930472,Y,,2927008,2927007,2926971
3153,NC_000964.3,2930522,2930790,-,Leader_pheS,pheS_leader,riboswitch,,2930522,2930790,2930522,2930790,1,2930522,2930790,Y,,2927008,2927007,2926971
3155,NC_000964.3,2930827,2931573,-,BSU28650,ysgA,gene,,2930827,2931573,2930827,2931573,1,2930827,2931573,Y,,2927008,2927007,2926971
